PointOfSale;Product;Date;Stock
121017;18140103108884;2019-07-10;5
121017;18140103108884;2019-07-11;5
121017;18140103108884;2019-07-12;5
121017;18140103108884;2019-07-13;4
121017;18140103108884;2019-07-14;4
121017;18140103108884;2019-07-15;4
121017;18140103108884;2019-07-16;4
121017;18140103108884;2019-07-17;4
121017;18140103108884;2019-07-18;4
121017;18140103108884;2019-07-19;4
121017;18140103108884;2019-07-20;4
121017;18140103108884;2019-07-21;4
121017;18140103108884;2019-07-22;4
121017;18140103108884;2019-06-01;4
121017;18140103108884;2019-06-02;4
121017;18140103108884;2019-06-03;4
121017;18140103108884;2019-06-04;4
121017;18140103108884;2019-06-05;4
121017;18140103108884;2019-06-06;4
121017;18140103108884;2019-06-07;4
121017;18140103108884;2019-06-08;4
121017;18140103108884;2019-06-09;4
121017;18140103108884;2019-06-10;4
121017;18140103108884;2019-06-11;4
121017;18140103108884;2019-06-12;4
121017;18140103108884;2019-06-13;4
121017;18140103108884;2019-06-14;4
121017;18140103108884;2019-06-15;4
121017;18140103108884;2019-06-16;4
121017;18140103108884;2019-06-17;4
121017;18140103108884;2019-06-18;4
121017;18140103108884;2019-06-19;4
121017;18140103108884;2019-06-20;4
121017;18140103108884;2019-06-21;4
121017;18140103108884;2019-06-22;4
121017;18140103108884;2019-06-23;4
121017;18140103108884;2019-06-24;4
121017;18140103108884;2019-06-25;4
121017;18140103108884;2019-06-26;4
121017;18140103108884;2019-06-27;4
121017;18140103108886;2019-07-03;1
121017;18140103108886;2019-08-17;3
121017;18140103108886;2019-08-18;3
121017;18140103108886;2019-08-19;3
121017;18140103108886;2019-08-20;3
121017;18140103108886;2019-08-21;3
121017;18140103108886;2019-08-22;3
121017;18140103108886;2019-07-27;2
121017;18140103108886;2019-07-28;2
121017;18140103108886;2019-07-29;2
121017;18140103108886;2019-07-30;2
121017;18140103108886;2019-07-31;2
121017;18140103108886;2019-08-01;2
121017;18140103108886;2019-08-02;2
121017;18140103108886;2019-08-03;2
121017;18140103108886;2019-08-04;2
121017;18140103108886;2019-08-05;2
121017;18140103108886;2019-08-06;3
121017;18140103108886;2019-08-07;3
121017;18140103108886;2019-08-08;3
121017;18140103108886;2019-08-09;3
121017;18140103108886;2019-08-10;3
121017;18140103108886;2019-08-11;3
121017;18140103108886;2019-08-12;3
121017;18140103108886;2019-08-13;3
121017;18140103108886;2019-08-14;3
121017;18140103108886;2019-08-15;3
121017;18140103108886;2019-08-16;3
121017;18140103108886;2019-07-23;2
121017;18140103108886;2019-07-24;2
121017;18140103108886;2019-07-25;2
121017;18140103108886;2019-07-26;2
121017;18140103108886;2019-06-28;1
121017;18140103108886;2019-06-29;1
121017;18140103108886;2019-06-30;1
121017;18140103108886;2019-07-01;1
121017;18140103108886;2019-07-02;1
121017;18140103108886;2019-07-04;1
121017;18140103108886;2019-07-05;1
121017;18140103108886;2019-07-06;1
121017;18140103108886;2019-07-07;1
121017;18140103108886;2019-07-08;1
121017;18140103108886;2019-07-09;2
121017;18140103108886;2019-07-10;2
121017;18140103108886;2019-07-11;2
121017;18140103108886;2019-07-12;2
121017;18140103108886;2019-07-13;2
121017;18140103108886;2019-07-14;2
121017;18140103108886;2019-07-15;2
121017;18140103108886;2019-07-16;2
121017;18140103108886;2019-07-17;2
121017;18140103108886;2019-07-18;2
121017;18140103108886;2019-07-19;2
121017;18140103108886;2019-07-20;2
121017;18140103108886;2019-07-21;2
121017;18140103108886;2019-07-22;2
121017;18140103108886;2019-06-01;1
121017;18140103108886;2019-06-02;1
121017;18140103108886;2019-06-03;1
121017;18140103108886;2019-06-04;1
121017;18140103108886;2019-06-05;1
121017;18140103108886;2019-06-06;1
121017;18140103108886;2019-06-07;1
121017;18140103108886;2019-06-08;1
121017;18140103108886;2019-06-09;1
121017;18140103108886;2019-06-10;1
121017;18140103108886;2019-06-11;1
121017;18140103108886;2019-06-12;1
121017;18140103108886;2019-06-13;1
121017;18140103108886;2019-06-14;1
121017;18140103108886;2019-06-15;1
121017;18140103108886;2019-06-16;1
121017;18140103108886;2019-06-17;1
121017;18140103108886;2019-06-18;1
121017;18140103108886;2019-06-19;1
121017;18140103108886;2019-06-20;1
121017;18140103108886;2019-06-21;1
121017;18140103108886;2019-06-22;1
121017;18140103108886;2019-06-23;1
121017;18140103108886;2019-06-24;1
121017;18140103108886;2019-06-25;1
121017;18140103108886;2019-06-26;1
121017;18140103108886;2019-06-27;1
121017;18140103108888;2019-07-03;2
121017;18140103108888;2019-08-17;3
121017;18140103108888;2019-08-18;3
121017;18140103108888;2019-08-19;3
121017;18140103108888;2019-08-20;3
121017;18140103108888;2019-08-21;3
121017;18140103108888;2019-08-22;3
121017;18140103108888;2019-07-27;2
121017;18140103108888;2019-07-28;2
121017;18140103108888;2019-07-29;2
121017;18140103108888;2019-07-30;2
121017;18140103108888;2019-07-31;2
121017;18140103108888;2019-08-01;2
121017;18140103108888;2019-08-02;2
121017;18140103108888;2019-08-03;2
121017;18140103108888;2019-08-04;2
121017;18140103108888;2019-08-05;2
121017;18140103108888;2019-08-06;3
121017;18140103108888;2019-08-07;3
121017;18140103108888;2019-08-08;3
121017;18140103108888;2019-08-09;3
121017;18140103108888;2019-08-10;3
121017;18140103108888;2019-08-11;3
121017;18140103108888;2019-08-12;3
121017;18140103108888;2019-08-13;3
121017;18140103108888;2019-08-14;3
121017;18140103108888;2019-08-15;3
121017;18140103108888;2019-08-16;3
121017;18140103108888;2019-07-23;2
121017;18140103108888;2019-07-24;2
121017;18140103108888;2019-07-25;2
121017;18140103108888;2019-07-26;2
121017;18140103108888;2019-06-28;2
121017;18140103108888;2019-06-29;2
121017;18140103108888;2019-06-30;2
121017;18140103108888;2019-07-01;2
121017;18140103108888;2019-07-02;2
121017;18140103108888;2019-07-04;2
121017;18140103108888;2019-07-05;2
121017;18140103108888;2019-07-06;2
121017;18140103108888;2019-07-07;2
121017;18140103108888;2019-07-08;2
121017;18140103108888;2019-07-09;2
121017;18140103108888;2019-07-10;2
121017;18140103108888;2019-07-11;2
121017;18140103108888;2019-07-12;2
121017;18140103108888;2019-07-13;2
121017;18140103108888;2019-07-14;2
121017;18140103108888;2019-07-15;2
121017;18140103108888;2019-07-16;2
121017;18140103108888;2019-07-17;2
121017;18140103108888;2019-07-18;2
121017;18140103108888;2019-07-19;2
121017;18140103108888;2019-07-20;2
121017;18140103108888;2019-07-21;2
121017;18140103108888;2019-07-22;2
121017;18140103108888;2019-06-01;2
121017;18140103108888;2019-06-02;2
121017;18140103108888;2019-06-03;2
121017;18140103108888;2019-06-04;2
121017;18140103108888;2019-06-05;2
121017;18140103108888;2019-06-06;2
121017;18140103108888;2019-06-07;2
121017;18140103108888;2019-06-08;2
121017;18140103108888;2019-06-09;2
121017;18140103108888;2019-06-10;2
121017;18140103108888;2019-06-11;2
121017;18140103108888;2019-06-12;2
121017;18140103108888;2019-06-13;2
121017;18140103108888;2019-06-14;2
121017;18140103108888;2019-06-15;2
121017;18140103108888;2019-06-16;2
121017;18140103108888;2019-06-17;2
121017;18140103108888;2019-06-18;2
121017;18140103108888;2019-06-19;2
121017;18140103108888;2019-06-20;2
121017;18140103108888;2019-06-21;2
121017;18140103108888;2019-06-22;2
121017;18140103108888;2019-06-23;2
121017;18140103108888;2019-06-24;2
121017;18140103108888;2019-06-25;2
121017;18140103108888;2019-06-26;2
121017;18140103108888;2019-06-27;2
121017;18140304600074;2019-07-03;1
121017;18140304600074;2019-08-17;1
121017;18140304600074;2019-08-18;1
121017;18140304600074;2019-08-19;1
121017;18140304600074;2019-08-20;1
121017;18140304600074;2019-08-21;1
121017;18140304600074;2019-08-22;1
121017;18140304600074;2019-07-27;1
121017;18140304600074;2019-07-28;1
121017;18140304600074;2019-07-29;1
121017;18140304600074;2019-07-30;1
121017;18140304600074;2019-07-31;1
121017;18140304600074;2019-08-01;1
121017;18140304600074;2019-08-02;1
121017;18140304600074;2019-08-03;1
121017;18140304600074;2019-08-04;1
121017;18140304600074;2019-08-05;1
121017;18140304600074;2019-08-06;1
121017;18140304600074;2019-08-07;1
121017;18140304600074;2019-08-08;1
121017;18140304600074;2019-08-09;1
121017;18140304600074;2019-08-10;1
121017;18140304600074;2019-08-11;1
121017;18140304600074;2019-08-12;1
121017;18140304600074;2019-08-13;1
121017;18140304600074;2019-08-14;1
121017;18140304600074;2019-08-15;1
121017;18140304600074;2019-08-16;1
121017;18140304600074;2019-07-23;1
121017;18140304600074;2019-07-24;1
121017;18140304600074;2019-07-25;1
121017;18140304600074;2019-07-26;1
121017;18140304600074;2019-06-28;1
121017;18140304600074;2019-06-29;1
121017;18140304600074;2019-06-30;1
121017;18140304600074;2019-07-01;1
121017;18140304600074;2019-07-02;1
121017;18140304600074;2019-07-04;1
121017;18140304600074;2019-07-05;1
121017;18140304600074;2019-07-06;1
121017;18140304600074;2019-07-07;1
121017;18140304600074;2019-07-08;1
121017;18140304600074;2019-07-09;1
121017;18140304600074;2019-07-10;1
121017;18140304600074;2019-07-11;1
121017;18140304600074;2019-07-12;1
121017;18140304600074;2019-07-13;1
121017;18140304600074;2019-07-14;1
121017;18140304600074;2019-07-15;1
121017;18140304600074;2019-07-16;1
121017;18140304600074;2019-07-17;1
121017;18140304600074;2019-07-18;1
121017;18140304600074;2019-07-19;1
121017;18140304600074;2019-07-20;1
121017;18140304600074;2019-07-21;1
121017;18140304600074;2019-07-22;1
121017;18140304600074;2019-06-01;1
121017;18140304600074;2019-06-02;1
121017;18140304600074;2019-06-03;1
121017;18140304600074;2019-06-04;1
121017;18140304600074;2019-06-05;1
121017;18140304600074;2019-06-06;1
121017;18140304600074;2019-06-07;1
121017;18140304600074;2019-06-08;1
121017;18140304600074;2019-06-09;1
121017;18140304600074;2019-06-10;1
121017;18140304600074;2019-06-11;1
121017;18140304600074;2019-06-12;1
121017;18140304600074;2019-06-13;1
121017;18140304600074;2019-06-14;1
121017;18140304600074;2019-06-15;1
121017;18140304600074;2019-06-16;1
121017;18140304600074;2019-06-17;1
121017;18140304600074;2019-06-18;1
121017;18140304600074;2019-06-19;1
121017;18140304600074;2019-06-20;1
121017;18140304600074;2019-06-21;1
121017;18140304600074;2019-06-22;1
121017;18140304600074;2019-06-23;1
121017;18140304600074;2019-06-24;1
121017;18140304600074;2019-06-25;1
121017;18140304600074;2019-06-26;1
121017;18140304600074;2019-06-27;1
121017;18140304600076;2019-07-03;1
121017;18140304600076;2019-08-17;1
121017;18140304600076;2019-08-18;1
121017;18140304600076;2019-08-19;1
121017;18140304600076;2019-08-20;1
121017;18140304600076;2019-08-21;1
121017;18140304600076;2019-08-22;1
121017;18140304600076;2019-07-27;1
121017;18140304600076;2019-07-28;1
121017;18140304600076;2019-07-29;1
121017;18140304600076;2019-07-30;1
121017;18140304600076;2019-07-31;1
121017;18140304600076;2019-08-01;1
121017;18140304600076;2019-08-02;1
121017;18140304600076;2019-08-03;1
121017;18140304600076;2019-08-04;1
121017;18140304600076;2019-08-05;1
121017;18140304600076;2019-08-06;1
121017;18140304600076;2019-08-07;1
121017;18140304600076;2019-08-08;1
121017;18140304600076;2019-08-09;1
121017;18140304600076;2019-08-10;1
121017;18140304600076;2019-08-11;1
121017;18140304600076;2019-08-12;1
121017;18140304600076;2019-08-13;1
121017;18140304600076;2019-08-14;1
121017;18140304600076;2019-08-15;1
121017;18140304600076;2019-08-16;1
121017;18140304600076;2019-07-23;1
121017;18140304600076;2019-07-24;1
121017;18140304600076;2019-07-25;1
121017;18140304600076;2019-07-26;1
121017;18140304600076;2019-06-28;1
121017;18140304600076;2019-06-29;1
121017;18140304600076;2019-06-30;1
121017;18140304600076;2019-07-01;1
121017;18140304600076;2019-07-02;1
121017;18140304600076;2019-07-04;1
121017;18140304600076;2019-07-05;1
121017;18140304600076;2019-07-06;1
121017;18140304600076;2019-07-07;1
121017;18140304600076;2019-07-08;1
121017;18140304600076;2019-07-09;1
121017;18140304600076;2019-07-10;1
121017;18140304600076;2019-07-11;1
121017;18140304600076;2019-07-12;1
121017;18140304600076;2019-07-13;1
121017;18140304600076;2019-07-14;1
121017;18140304600076;2019-07-15;1
121017;18140304600076;2019-07-16;1
121017;18140304600076;2019-07-17;1
121017;18140304600076;2019-07-18;1
121017;18140304600076;2019-07-19;1
121017;18140304600076;2019-07-20;1
121017;18140304600076;2019-07-21;1
121017;18140304600076;2019-07-22;1
121017;18140304600076;2019-06-01;1
121017;18140304600076;2019-06-02;1
121017;18140304600076;2019-06-03;1
121017;18140304600076;2019-06-04;1
121017;18140304600076;2019-06-05;1
121017;18140304600076;2019-06-06;1
121017;18140304600076;2019-06-07;1
121017;18140304600076;2019-06-08;1
121017;18140304600076;2019-06-09;1
121017;18140304600076;2019-06-10;1
121017;18140304600076;2019-06-11;1
121017;18140304600076;2019-06-12;1
121017;18140304600076;2019-06-13;1
121017;18140304600076;2019-06-14;1
121017;18140304600076;2019-06-15;1
121017;18140304600076;2019-06-16;1
121017;18140304600076;2019-06-17;1
121017;18140304600076;2019-06-18;1
121017;18140304600076;2019-06-19;1
121017;18140304600076;2019-06-20;1
121017;18140304600076;2019-06-21;1
121017;18140304600076;2019-06-22;1
121017;18140304600076;2019-06-23;1
121017;18140304600076;2019-06-24;1
121017;18140304600076;2019-06-25;1
121017;18140304600076;2019-06-26;1
121017;18140304600076;2019-06-27;1
121017;18140304600078;2019-07-03;2
121017;18140304600078;2019-08-17;2
121017;18140304600078;2019-08-18;2
121017;18140304600078;2019-08-19;2
121017;18140304600078;2019-08-20;2
121017;18140304600078;2019-08-21;2
121017;18140304600078;2019-08-22;2
121017;18140304600078;2019-07-27;2
121017;18140304600078;2019-07-28;2
121017;18140304600078;2019-07-29;2
121017;18140304600078;2019-07-30;2
121017;18140304600078;2019-07-31;2
121017;18140304600078;2019-08-01;2
121017;18140304600078;2019-08-02;2
121017;18140304600078;2019-08-03;2
121017;18140304600078;2019-08-04;2
121017;18140304600078;2019-08-05;2
121017;18140304600078;2019-08-06;2
121017;18140304600078;2019-08-07;2
121017;18140304600078;2019-08-08;2
121017;18140304600078;2019-08-09;2
121017;18140304600078;2019-08-10;2
121017;18140304600078;2019-08-11;2
121017;18140304600078;2019-08-12;2
121017;18140304600078;2019-08-13;2
121017;18140304600078;2019-08-14;2
121017;18140304600078;2019-08-15;2
121017;18140304600078;2019-08-16;2
121017;18140304600078;2019-07-23;2
121017;18140304600078;2019-07-24;2
121017;18140304600078;2019-07-25;2
121017;18140304600078;2019-07-26;2
121017;18140304600078;2019-06-28;2
121017;18140304600078;2019-06-29;2
121017;18140304600078;2019-06-30;2
121017;18140304600078;2019-07-01;2
121017;18140304600078;2019-07-02;2
121017;18140304600078;2019-07-04;2
121017;18140304600078;2019-07-05;2
121017;18140304600078;2019-07-06;2
121017;18140304600078;2019-07-07;2
121017;18140304600078;2019-07-08;2
121017;18140304600078;2019-07-09;2
121017;18140304600078;2019-07-10;2
121017;18140304600078;2019-07-11;2
121017;18140304600078;2019-07-12;2
121017;18140304600078;2019-07-13;2
121017;18140304600078;2019-07-14;2
121017;18140304600078;2019-07-15;2
121017;18140304600078;2019-07-16;2
121017;18140304600078;2019-07-17;2
121017;18140304600078;2019-07-18;2
121017;18140304600078;2019-07-19;2
121017;18140304600078;2019-07-20;2
121017;18140304600078;2019-07-21;2
121017;18140304600078;2019-07-22;2
121017;18140304600078;2019-06-01;2
121017;18140304600078;2019-06-02;2
121017;18140304600078;2019-06-03;2
121017;18140304600078;2019-06-04;2
121017;18140304600078;2019-06-05;2
121017;18140304600078;2019-06-06;2
121017;18140304600078;2019-06-07;2
121017;18140304600078;2019-06-08;2
121017;18140304600078;2019-06-09;2
121017;18140304600078;2019-06-10;2
121017;18140304600078;2019-06-11;2
121017;18140304600078;2019-06-12;2
121017;18140304600078;2019-06-13;2
121017;18140304600078;2019-06-14;2
121017;18140304600078;2019-06-15;2
121017;18140304600078;2019-06-16;2
121017;18140304600078;2019-06-17;2
121017;18140304600078;2019-06-18;2
121017;18140304600078;2019-06-19;2
121017;18140304600078;2019-06-20;2
121017;18140304600078;2019-06-21;2
121017;18140304600078;2019-06-22;2
121017;18140304600078;2019-06-23;2
121017;18140304600078;2019-06-24;2
121017;18140304600078;2019-06-25;2
121017;18140304600078;2019-06-26;2
121017;18140304600078;2019-06-27;2
121017;18140304700792;2019-08-17;1
121017;18140304700792;2019-08-18;1
121017;18140304700792;2019-08-19;1
121017;18140304700792;2019-08-20;1
121017;18140304700792;2019-08-21;1
121017;18140304700792;2019-08-22;1
121017;18140304700792;2019-07-27;1
121017;18140304700792;2019-07-28;1
121017;18140304700792;2019-07-29;1
121017;18140304700792;2019-07-30;1
121017;18140304700792;2019-07-31;1
121017;18140304700792;2019-08-01;1
121017;18140304700792;2019-08-02;1
121017;18140304700792;2019-08-03;1
121017;18140304700792;2019-08-04;1
121017;18140304700792;2019-08-05;1
121017;18140304700792;2019-08-06;1
121017;18140304700792;2019-08-07;1
121017;18140304700792;2019-08-08;1
121017;18140304700792;2019-08-09;1
121017;18140304700792;2019-08-10;1
121017;18140304700792;2019-08-11;1
121017;18140304700792;2019-08-12;1
121017;18140304700792;2019-08-13;1
121017;18140304700792;2019-08-14;1
121017;18140304700792;2019-08-15;1
121017;18140304700792;2019-08-16;1
121017;18140304700794;2019-07-03;2
121017;18140304700794;2019-08-17;5
121017;18140304700794;2019-08-18;5
121017;18140304700794;2019-08-19;5
121017;18140304700794;2019-08-20;5
121017;18140304700794;2019-08-21;5
121017;18140304700794;2019-08-22;5
121017;18140304700794;2019-07-27;4
121017;18140304700794;2019-07-28;4
121017;18140304700794;2019-07-29;4
121017;18140304700794;2019-07-30;4
121017;18140304700794;2019-07-31;4
121017;18140304700794;2019-08-01;4
121017;18140304700794;2019-08-02;4
121017;18140304700794;2019-08-03;4
121017;18140304700794;2019-08-04;4
121017;18140304700794;2019-08-05;4
121017;18140304700794;2019-08-06;4
121017;18140304700794;2019-08-07;5
121017;18140304700794;2019-08-08;5
121017;18140304700794;2019-08-09;5
121017;18140304700794;2019-08-10;5
121017;18140304700794;2019-08-11;5
121017;18140304700794;2019-08-12;5
121017;18140304700794;2019-08-13;5
121017;18140304700794;2019-08-14;5
121017;18140304700794;2019-08-15;5
121017;18140304700794;2019-08-16;5
121017;18140304700794;2019-07-23;2
121017;18140304700794;2019-07-24;2
121017;18140304700794;2019-07-25;2
121017;18140304700794;2019-07-26;2
121017;18140304700794;2019-06-28;2
121017;18140304700794;2019-06-29;2
121017;18140304700794;2019-06-30;2
121017;18140304700794;2019-07-01;2
121017;18140304700794;2019-07-02;2
121017;18140304700794;2019-07-04;2
121017;18140304700794;2019-07-05;2
121017;18140304700794;2019-07-06;2
121017;18140304700794;2019-07-07;2
121017;18140304700794;2019-07-08;2
121017;18140304700794;2019-07-09;2
121017;18140304700794;2019-07-10;2
121017;18140304700794;2019-07-11;2
121017;18140304700794;2019-07-12;2
121017;18140304700794;2019-07-22;2
121017;18140304700794;2019-06-01;2
121017;18140304700794;2019-06-02;2
121017;18140304700794;2019-06-03;2
121017;18140304700794;2019-06-04;2
121017;18140304700794;2019-06-05;2
121017;18140304700794;2019-06-06;2
121017;18140304700794;2019-06-07;2
121017;18140304700794;2019-06-08;2
121017;18140304700794;2019-06-09;2
121017;18140304700794;2019-06-10;2
121017;18140304700794;2019-06-11;2
121017;18140304700794;2019-06-12;2
121017;18140304700794;2019-06-13;2
121017;18140304700794;2019-06-14;2
121017;18140304700794;2019-06-15;2
121017;18140304700794;2019-06-16;2
121017;18140304700794;2019-06-17;2
121017;18140304700794;2019-06-18;2
121017;18140304700794;2019-06-19;2
121017;18140304700794;2019-06-20;2
121017;18140304700794;2019-06-21;2
121017;18140304700794;2019-06-22;2
121017;18140304700794;2019-06-23;2
121017;18140304700794;2019-06-24;2
121017;18140304700794;2019-06-25;2
121017;18140304700794;2019-06-26;2
121017;18140304700794;2019-06-27;2
121017;18140304700796;2019-07-03;5
121017;18140304700796;2019-08-17;3
121017;18140304700796;2019-08-18;3
121017;18140304700796;2019-08-19;3
121017;18140304700796;2019-08-20;3
121017;18140304700796;2019-08-21;3
121017;18140304700796;2019-08-22;3
121017;18140304700796;2019-07-27;3
121017;18140304700796;2019-07-28;3
121017;18140304700796;2019-07-29;3
121017;18140304700796;2019-07-30;3
121017;18140304700796;2019-07-31;3
121017;18140304700796;2019-08-01;3
121017;18140304700796;2019-08-02;3
121017;18140304700796;2019-08-03;3
121017;18140304700796;2019-08-04;3
121017;18140304700796;2019-08-05;3
121017;18140304700796;2019-08-06;3
121017;18140304700796;2019-08-07;3
121017;18140304700796;2019-08-08;3
121017;18140304700796;2019-08-09;3
121017;18140304700796;2019-08-10;3
121017;18140304700796;2019-08-11;3
121017;18140304700796;2019-08-12;3
121017;18140304700796;2019-08-13;3
121017;18140304700796;2019-08-14;3
121017;18140304700796;2019-08-15;3
121017;18140304700796;2019-08-16;3
121017;18140304700796;2019-07-23;1
121017;18140304700796;2019-07-24;1
121017;18140304700796;2019-07-25;1
121017;18140304700796;2019-07-26;1
121017;18140304700796;2019-06-28;5
121017;18140304700796;2019-06-29;5
121017;18140304700796;2019-06-30;5
121017;18140304700796;2019-07-01;5
121017;18140304700796;2019-07-02;5
121017;18140304700796;2019-07-04;5
121017;18140304700796;2019-07-05;5
121017;18140304700796;2019-07-06;5
121017;18140304700796;2019-07-07;5
121017;18140304700796;2019-07-08;5
121017;18140304700796;2019-07-09;5
121017;18140304700796;2019-07-10;5
121017;18140304700796;2019-07-11;5
121017;18140304700796;2019-07-12;5
121017;18140304700796;2019-07-13;1
121017;18140304700796;2019-07-14;1
121017;18140304700796;2019-07-15;1
121017;18140304700796;2019-07-16;1
121017;18140304700796;2019-07-17;1
121017;18140304700796;2019-07-18;1
121017;18140304700796;2019-07-19;1
121017;18140304700796;2019-07-20;1
121017;18140304700796;2019-07-21;1
121017;18140304700796;2019-07-22;1
121017;18140304700796;2019-06-01;6
121017;18140304700796;2019-06-02;6
121017;18140304700796;2019-06-03;6
121017;18140304700796;2019-06-04;6
121017;18140304700796;2019-06-05;6
121017;18140304700796;2019-06-06;6
121017;18140304700796;2019-06-07;6
121017;18140304700796;2019-06-08;6
121017;18140304700796;2019-06-09;6
121017;18140304700796;2019-06-10;6
121017;18140304700796;2019-06-11;6
121017;18140304700796;2019-06-12;6
121017;18140304700796;2019-06-13;6
121017;18140304700796;2019-06-14;6
121017;18140304700796;2019-06-15;6
121017;18140304700796;2019-06-16;6
121017;18140304700796;2019-06-17;5
121017;18140304700796;2019-06-18;5
121017;18140304700796;2019-06-19;5
121017;18140304700796;2019-06-20;5
121017;18140304700796;2019-06-21;5
121017;18140304700796;2019-06-22;5
121017;18140304700796;2019-06-23;5
121017;18140304700796;2019-06-24;5
121017;18140304700796;2019-06-25;5
121017;18140304700796;2019-06-26;5
121017;18140304700796;2019-06-27;5
121017;18140304700798;2019-07-03;1
121017;18140304700798;2019-08-17;3
121017;18140304700798;2019-08-18;3
121017;18140304700798;2019-08-19;3
121017;18140304700798;2019-08-20;3
121017;18140304700798;2019-08-21;3
121017;18140304700798;2019-08-22;3
121017;18140304700798;2019-07-27;3
121017;18140304700798;2019-07-28;3
121017;18140304700798;2019-07-29;3
121017;18140304700798;2019-07-30;3
121017;18140304700798;2019-07-31;3
121017;18140304700798;2019-08-01;3
121017;18140304700798;2019-08-02;3
121017;18140304700798;2019-08-03;3
121017;18140304700798;2019-08-04;3
121017;18140304700798;2019-08-05;3
121017;18140304700798;2019-08-06;3
121017;18140304700798;2019-08-07;3
121017;18140304700798;2019-08-08;3
121017;18140304700798;2019-08-09;3
121017;18140304700798;2019-08-10;3
121017;18140304700798;2019-08-11;3
121017;18140304700798;2019-08-12;3
121017;18140304700798;2019-08-13;3
121017;18140304700798;2019-08-14;3
121017;18140304700798;2019-08-15;3
121017;18140304700798;2019-08-16;3
121017;18140304700798;2019-07-23;2
121017;18140304700798;2019-07-24;2
121017;18140304700798;2019-07-25;2
121017;18140304700798;2019-07-26;2
121017;18140304700798;2019-06-28;1
121017;18140304700798;2019-06-29;1
121017;18140304700798;2019-06-30;1
121017;18140304700798;2019-07-01;1
121017;18140304700798;2019-07-02;1
121017;18140304700798;2019-07-04;1
121017;18140304700798;2019-07-05;1
121017;18140304700798;2019-07-06;1
121017;18140304700798;2019-07-07;1
121017;18140304700798;2019-07-08;1
121017;18140304700798;2019-07-09;1
121017;18140304700798;2019-07-10;1
121017;18140304700798;2019-07-11;1
121017;18140304700798;2019-07-12;1
121017;18140304700798;2019-07-13;1
121017;18140304700798;2019-07-14;1
121017;18140304700798;2019-07-15;1
121017;18140304700798;2019-07-22;1
121017;18140304700798;2019-06-01;1
121017;18140304700798;2019-06-02;1
121017;18140304700798;2019-06-03;1
121017;18140304700798;2019-06-04;1
121017;18140304700798;2019-06-05;1
121017;18140304700798;2019-06-06;1
121017;18140304700798;2019-06-07;1
121017;18140304700798;2019-06-08;1
121017;18140304700798;2019-06-09;1
121017;18140304700798;2019-06-10;1
121017;18140304700798;2019-06-11;1
121017;18140304700798;2019-06-12;1
121017;18140304700798;2019-06-13;1
121017;18140304700798;2019-06-14;1
121017;18140304700798;2019-06-15;1
121017;18140304700798;2019-06-16;1
121017;18140304700798;2019-06-17;1
121017;18140304700798;2019-06-18;1
121017;18140304700798;2019-06-19;1
121017;18140304700798;2019-06-20;1
121017;18140304700798;2019-06-21;1
121017;18140304700798;2019-06-22;1
121017;18140304700798;2019-06-23;1
121017;18140304700798;2019-06-24;1
121017;18140304700798;2019-06-25;1
121017;18140304700798;2019-06-26;1
121017;18140304700798;2019-06-27;1
121017;18140304800034;2019-07-03;1
121017;18140304800034;2019-08-17;1
121017;18140304800034;2019-08-18;1
121017;18140304800034;2019-08-19;1
121017;18140304800034;2019-08-20;1
121017;18140304800034;2019-08-21;1
121017;18140304800034;2019-08-22;1
121017;18140304800034;2019-07-27;1
121017;18140304800034;2019-07-28;1
121017;18140304800034;2019-07-29;1
121017;18140304800034;2019-07-30;1
121017;18140304800034;2019-07-31;1
121017;18140304800034;2019-08-01;1
121017;18140304800034;2019-08-02;1
121017;18140304800034;2019-08-03;1
121017;18140304800034;2019-08-04;1
121017;18140304800034;2019-08-05;1
121017;18140304800034;2019-08-06;1
121017;18140304800034;2019-08-07;1
121017;18140304800034;2019-08-08;1
121017;18140304800034;2019-08-09;1
121017;18140304800034;2019-08-10;1
121017;18140304800034;2019-08-11;1
121017;18140304800034;2019-08-12;1
121017;18140304800034;2019-08-13;1
121017;18140304800034;2019-08-14;1
121017;18140304800034;2019-08-15;1
121017;18140304800034;2019-08-16;1
121017;18140304800034;2019-07-23;1
121017;18140304800034;2019-07-24;1
121017;18140304800034;2019-07-25;1
121017;18140304800034;2019-07-26;1
121017;18140304800034;2019-07-04;1
121017;18140304800034;2019-07-05;1
121017;18140304800034;2019-07-06;1
121017;18140304800034;2019-07-07;1
121017;18140304800034;2019-07-08;1
121017;18140304800034;2019-07-09;1
121017;18140304800034;2019-07-10;1
121017;18140304800034;2019-07-11;1
121017;18140304800034;2019-07-12;1
121017;18140304800034;2019-07-13;1
121017;18140304800034;2019-07-14;1
121017;18140304800034;2019-07-15;1
121017;18140304800034;2019-07-16;1
121017;18140304800034;2019-07-17;1
121017;18140304800034;2019-07-18;1
121017;18140304800034;2019-07-19;1
121017;18140304800034;2019-07-20;1
121017;18140304800034;2019-07-21;1
121017;18140304800034;2019-07-22;1
121017;18140400000034;2019-07-03;1
121017;18140400000034;2019-08-17;2
121017;18140400000034;2019-08-18;2
121017;18140400000034;2019-08-19;2
121017;18140400000034;2019-08-20;2
121017;18140400000034;2019-08-21;2
121017;18140400000034;2019-08-22;2
121017;18140400000034;2019-07-27;2
121017;18140400000034;2019-07-28;2
